src,ra_deg,dec_deg,mjd,catalog,repeater
FRB20190214A,96.1,66.2,58528.19776855,CHIME_Catalog1,False
FRB20190214C,218.87,19.4,58528.53955059,CHIME_Catalog1,False
FRB20190215B,335.0,45.3,58529.8625187983,CHIME_Catalog1,False
FRB20181017A,256.3,68.3,58530.64372972,CHIME_Catalog1,True
FRB20190217A,94.9,43.1,58531.188864142,CHIME_Catalog1,False
FRB20190217B,22.6,27.0,58531.985682807004,CHIME_Catalog1,False
FRB20190218A,184.1,56.4,58532.430714165,CHIME_Catalog1,False
FRB20190218B,268.7,17.9,58532.66733997,CHIME_Catalog1,False
FRB20190218C,157.0,78.0,58532.847349822194,CHIME_Catalog1,False
FRB20190219A,105.78,43.1,58533.215590712,CHIME_Catalog1,False
FRB20190219B,246.3,57.9,58533.602108855,CHIME_Catalog1,False
FRB20190219C,349.7,49.2,58533.888842299995,CHIME_Catalog1,False
FRB20190220A,237.2,74.2,58534.58166240001,CHIME_Catalog1,False
FRB20190221A,132.6,9.9,58535.282989294006,CHIME_Catalog1,False
FRB20190221B,286.8,27.9,58535.710377346,CHIME_Catalog1,False
FRB20190221C,316.2,54.7,58535.792165442996,CHIME_Catalog1,False
FRB20190221D,24.8,60.9,58535.978568166,CHIME_Catalog1,False
FRB20190222B,160.7,19.62,58536.35734830001,CHIME_Catalog1,False
FRB20190222C,239.18,40.0,58536.573605305995,CHIME_Catalog1,False
FRB20190222A,313.1,69.8,58536.781960874,CHIME_Catalog1,True
FRB20190222D,313.9,26.6,58536.782835193,CHIME_Catalog1,False
FRB20190223A,64.7,87.7,58537.150224617,CHIME_Catalog1,False
FRB20190223B,311.6,60.6,58537.77210566,CHIME_Catalog1,False
FRB20190224A,60.5,83.4,58538.09529474,CHIME_Catalog1,False
FRB20190224B,268.2,82.6,58538.158837515,CHIME_Catalog1,False
FRB20190224C,124.1,19.8,58538.250431823,CHIME_Catalog1,False
FRB20190224D,331.9,89.1,58538.323958192996,CHIME_Catalog1,False
FRB20190224E,183.04,61.5,58538.417232855,CHIME_Catalog1,False
FRB20190226A,58.8,31.9,58540.06706253599,CHIME_Catalog1,False
FRB20190226B,273.6,61.8,58540.65834563,CHIME_Catalog1,False
FRB20190226C,17.5,26.76,58540.94814174,CHIME_Catalog1,False
FRB20190227A,108.4,56.3,58541.196940689006,CHIME_Catalog1,False
FRB20190227B,220.5,39.8,58541.50775333,CHIME_Catalog1,False
FRB20190228A,183.48,22.9,58542.403488265,CHIME_Catalog1,False
FRB20190228B,50.01,81.9,58542.531064366,CHIME_Catalog1,False
FRB20190301B,69.5,74.1,58543.08615686,CHIME_Catalog1,False
FRB20190301C,171.8,34.9,58543.36761879,CHIME_Catalog1,False
FRB20190301D,278.7,74.68,58543.65941815,CHIME_Catalog1,False
FRB20190222A,313.1,69.8,58543.752111965994,CHIME_Catalog1,True
FRB20190302A,34.8,61.3,58544.98412775,CHIME_Catalog1,False
FRB20190303B,128.74,66.03,58545.243344984294,CHIME_Catalog1,False
FRB20190303C,173.2,26.3,58545.36873353,CHIME_Catalog1,False
FRB20190303D,179.6,70.8,58545.39157111,CHIME_Catalog1,False
FRB20190303A,208.0,48.2,58545.46200053,CHIME_Catalog1,True
FRB20190304A,124.51,74.6,58546.227910341,CHIME_Catalog1,False
FRB20190304B,204.9,24.2,58546.453485317004,CHIME_Catalog1,False
FRB20190304C,223.0,26.7,58546.501249004,CHIME_Catalog1,False
FRB20190307A,254.6,9.9,58549.58179548,CHIME_Catalog1,False
FRB20190307B,269.2,38.4,58549.62415401,CHIME_Catalog1,False
FRB20190308C,188.36,44.4,58550.396322652996,CHIME_Catalog1,False
FRB20190308B,38.59,83.6,58550.4669946,CHIME_Catalog1,False
FRB20190309A,279.0,52.4,58551.643480714,CHIME_Catalog1,False
FRB20190313B,102.0,74.1,58555.138963800004,CHIME_Catalog1,False
FRB20181119A,190.5,65.1,58555.39012454,CHIME_Catalog1,True
FRB20190316A,5.2,20.5,58558.862665367,CHIME_Catalog1,False
FRB20190317A,87.4,44.7,58559.09337537,CHIME_Catalog1,False
FRB20190317B,101.01,49.7,58559.127106541,CHIME_Catalog1,False
FRB20190317C,125.8,32.1,58559.19933451,CHIME_Catalog1,False
FRB20190317F,236.25,47.1,58559.506890645,CHIME_Catalog1,False
FRB20190317E,274.4,13.3,58559.61171829599,CHIME_Catalog1,False
FRB20190318A,324.1,74.5,58560.738919622,CHIME_Catalog1,False
FRB20190319A,113.4,5.7,58561.156965931,CHIME_Catalog1,False
FRB20190320A,61.6,63.4,58562.014611073,CHIME_Catalog1,False
FRB20190320B,250.4,39.6,58562.533028513,CHIME_Catalog1,False
FRB20190320C,254.7,22.4,58562.54789453401,CHIME_Catalog1,False
FRB20190320D,262.2,59.1,58562.56467839,CHIME_Catalog1,False
FRB20190320E,76.6,89.2,58562.971827585,CHIME_Catalog1,False
FRB20190322A,110.8,51.3,58564.14449500001,CHIME_Catalog1,False
FRB20190322B,132.0,73.3,58564.19786169,CHIME_Catalog1,False
FRB20190322C,296.4,70.7,58564.65575584,CHIME_Catalog1,False
FRB20190323A,112.4,34.5,58565.144424768,CHIME_Catalog1,False
FRB20190323B,193.22,77.2,58565.363150085,CHIME_Catalog1,False
FRB20190323C,199.5,40.1,58565.386941900004,CHIME_Catalog1,False
FRB20190323D,56.9,46.9,58565.9912969,CHIME_Catalog1,False
FRB20190325A,130.4,83.1,58567.18038618,CHIME_Catalog1,False
FRB20190325B,183.9,30.32,58567.33568434,CHIME_Catalog1,False
FRB20190325C,53.9,60.2,58567.97646039,CHIME_Catalog1,False
FRB20190326A,161.9,74.2,58568.27726197,CHIME_Catalog1,False
FRB20190327A,281.3,34.28,58569.602405255,CHIME_Catalog1,False
FRB20190328A,120.4,59.1,58570.15749269,CHIME_Catalog1,False
FRB20190328B,199.5,86.9,58570.40886353,CHIME_Catalog1,False
FRB20190328C,73.8,82.0,58570.517506133,CHIME_Catalog1,False
FRB20190329B,87.9,76.3,58571.055938187004,CHIME_Catalog1,False
FRB20190329C,279.79,51.6,58571.591907391,CHIME_Catalog1,False
FRB20190329A,65.5,73.6,58571.99885785,CHIME_Catalog1,False
FRB20190330A,204.1,38.36,58572.38050408,CHIME_Catalog1,False
FRB20190330B,269.41,52.8,58572.560358824005,CHIME_Catalog1,False
FRB20190401A,196.8,79.9,58574.35864405,CHIME_Catalog1,False
FRB20190402A,178.6,47.1,58575.29873229,CHIME_Catalog1,False
FRB20190403G,81.7,25.8,58576.0295299,CHIME_Catalog1,False
FRB20190403A,116.3,86.4,58576.10937642,CHIME_Catalog1,False
FRB20190403B,135.5,1.46,58576.18047849,CHIME_Catalog1,False
FRB20190403C,249.8,58.7,58576.49222585,CHIME_Catalog1,False
FRB20190403D,326.5,84.3,58576.72776568,CHIME_Catalog1,False
FRB20190403E,220.22,86.5,58576.885389335,CHIME_Catalog1,False
FRB20190403F,43.3,33.1,58576.92169858,CHIME_Catalog1,False
FRB20190404A,143.1,36.9,58577.19521083,CHIME_Catalog1,False
FRB20190404B,259.8,40.0,58577.52240299599,CHIME_Catalog1,False
FRB20190405A,337.0,21.0,58578.73224998,CHIME_Catalog1,False
FRB20190405B,236.48,89.2,58578.98019176,CHIME_Catalog1,False
FRB20190208A,283.5,47.0,58580.0,CHIME_Catalog1,True
FRB20190408A,262.2,71.6,58581.5179466,CHIME_Catalog1,False
FRB20190409A,79.5,6.7,58582.00692909,CHIME_Catalog1,False
FRB20190409B,126.7,63.5,58582.14282455,CHIME_Catalog1,False
FRB20190409C,252.6,71.6,58582.48865725,CHIME_Catalog1,False
FRB20190409D,336.6,27.0,58582.72157403,CHIME_Catalog1,False
FRB20190410A,263.5,-2.4,58583.51375992,CHIME_Catalog1,False
FRB20190410B,265.76,15.2,58583.51935672,CHIME_Catalog1,False
FRB20190411A,80.0,83.9,58584.025929212,CHIME_Catalog1,False
FRB20190411B,154.0,29.2,58584.209121534004,CHIME_Catalog1,False
FRB20190411C,9.33,20.5,58584.805976592004,CHIME_Catalog1,False
FRB20190412A,243.5,61.9,58585.454380227995,CHIME_Catalog1,False
FRB20190412B,285.7,19.3,58585.57195246,CHIME_Catalog1,False
FRB20190414A,181.4,38.9,58587.276902852995,CHIME_Catalog1,False
FRB20190414B,246.9,57.5,58587.46045947,CHIME_Catalog1,False
FRB20190415A,182.4,71.3,58588.275032786,CHIME_Catalog1,False
FRB20190415B,8.9,54.85,58588.793820000006,CHIME_Catalog1,False
FRB20190415C,74.8,34.8,58588.974838987,CHIME_Catalog1,False
FRB20190416A,145.0,33.3,58589.17186433599,CHIME_Catalog1,False
FRB20190416B,172.2,35.95,58589.243087849005,CHIME_Catalog1,False
FRB20190417B,174.9,64.7,58590.25158079,CHIME_Catalog1,False
FRB20190417A,294.9,59.4,58590.58061134,CHIME_Catalog1,True
FRB20190417C,45.68,71.26,58590.8904473187,CHIME_Catalog1,False
FRB20190418A,65.8,16.0,58591.940474878,CHIME_Catalog1,False
FRB20190419A,105.0,64.88,58592.053070632996,CHIME_Catalog1,False
FRB20190419B,255.3,86.74,58592.94339506901,CHIME_Catalog1,False
FRB20190420B,94.7,70.12,58593.019502033,CHIME_Catalog1,False
FRB20190420A,106.6,56.0,58593.051988844,CHIME_Catalog1,False
FRB20190420C,248.1,37.3,58593.44495265,CHIME_Catalog1,False
FRB20190303A,208.0,48.2,58594.333453162,CHIME_Catalog1,True
FRB20190421B,82.49,62.31,58594.977618107005,CHIME_Catalog1,False
FRB20190422B,158.3,45.67,58595.18793344,CHIME_Catalog1,False
FRB20190422A,48.6,35.2,58595.88432418,CHIME_Catalog1,False
FRB20190423A,179.7,55.3,58596.2497716392,CHIME_Catalog1,False
FRB20190423B,298.6,26.2,58596.5777762,CHIME_Catalog1,False
FRB20190423C,349.1,86.97,58596.733670713,CHIME_Catalog1,False
FRB20190423D,29.7,84.8,58596.840547513,CHIME_Catalog1,False
FRB20190424A,168.3,63.78,58597.211743545995,CHIME_Catalog1,False
FRB20190425A,255.7,21.5,58598.449929777096,CHIME_Catalog1,False
FRB20190425B,210.1,88.6,58598.754030603,CHIME_Catalog1,False
FRB20190426A,115.0,59.1,58599.061184077,CHIME_Catalog1,False
FRB20190427A,78.9,7.8,58600.9545243727,CHIME_Catalog1,False
FRB20190428A,170.73,23.3,58601.209369145996,CHIME_Catalog1,False
FRB20190429A,281.1,59.4,58602.50770929,CHIME_Catalog1,False
FRB20190429B,329.9,4.0,58602.64820601,CHIME_Catalog1,False
FRB20190430B,237.7,62.3,58603.38945675,CHIME_Catalog1,False
FRB20190430A,77.7,87.0,58603.45185672,CHIME_Catalog1,False
FRB20190430C,277.2,24.9,58603.495727319,CHIME_Catalog1,False
FRB20190501B,261.5,54.4,58604.454042709,CHIME_Catalog1,False
FRB20190502A,165.0,60.0,58605.1829522813,CHIME_Catalog1,False
FRB20190502B,212.0,64.44,58605.313075998,CHIME_Catalog1,False
FRB20190502C,155.6,82.97,58605.664072992004,CHIME_Catalog1,False
FRB20190515A,310.2,55.5,58618.54699996,CHIME_Catalog1,False
FRB20190515B,0.8,3.4,58618.686789629006,CHIME_Catalog1,False
FRB20190213A,31.7,20.1,58618.7734646,CHIME_Catalog1,True
FRB20190515D,67.1,-5.0,58618.873798793,CHIME_Catalog1,False
FRB20190516B,167.3,7.4,58619.151392662,CHIME_Catalog1,False
FRB20190517D,340.0,41.8,58620.62436765,CHIME_Catalog1,False
FRB20180814A,65.5,73.6,58620.85667787,CHIME_Catalog1,True
FRB20190517C,87.5,26.6,58620.921331214005,CHIME_Catalog1,False
FRB20190518B,175.1,20.3,58621.166374403,CHIME_Catalog1,False
FRB20190518C,242.01,4.6,58621.349301598,CHIME_Catalog1,False
FRB20190518D,174.7,89.3,58621.37825603,CHIME_Catalog1,False
FRB20180916B,29.503125800000003,65.7167542,58621.759521586,CHIME_Catalog1,True
FRB20180916B,29.503125800000003,65.7167542,58621.764652893,CHIME_Catalog1,True
FRB20190518G,94.8,75.5,58621.945026317,CHIME_Catalog1,False
FRB20190519D,164.6,42.99,58622.13324544099,CHIME_Catalog1,False
FRB20190519E,168.3,41.7,58622.144989693,CHIME_Catalog1,False
FRB20190519F,165.6,77.2,58622.145965243,CHIME_Catalog1,False
FRB20190519G,306.7,72.3,58622.53349492,CHIME_Catalog1,False
FRB20190519H,343.0,87.37,58622.648564775,CHIME_Catalog1,False
FRB20180916B,29.503125800000003,65.7167542,58622.74335231599,CHIME_Catalog1,True
FRB20180916B,29.503125800000003,65.7167542,58622.756267360994,CHIME_Catalog1,True
FRB20180916B,29.503125800000003,65.7167542,58622.757525392,CHIME_Catalog1,True
FRB20190519J,296.21,86.9,58622.961199670994,CHIME_Catalog1,False
FRB20190520A,273.52,26.32,58623.434067865994,CHIME_Catalog1,False
FRB20190527A,12.5,7.99,58630.6862003,CHIME_Catalog1,False
FRB20181128A,73.9,63.22,58630.86089978,CHIME_Catalog1,True
FRB20190527C,100.2,57.0,58630.9327143193,CHIME_Catalog1,False
FRB20190529A,68.1,40.3,58632.837488178,CHIME_Catalog1,False
FRB20190530A,68.74,60.6,58633.838741225,CHIME_Catalog1,False
FRB20190531A,203.96,81.7,58634.218316013,CHIME_Catalog1,False
FRB20190531B,259.91,49.3,58634.3665001787,CHIME_Catalog1,False
FRB20190531C,331.1,43.0,58634.564788266,CHIME_Catalog1,False
FRB20190531E,15.2,0.5,58634.686277765,CHIME_Catalog1,False
FRB20190601A,190.1,62.7,58635.170600375,CHIME_Catalog1,False
FRB20190601B,17.9,23.82,58635.688703686,CHIME_Catalog1,False
FRB20190601D,85.9,79.4,58635.87179568,CHIME_Catalog1,False
FRB20190601C,88.5,28.47,58635.884481383,CHIME_Catalog1,False
FRB20190603B,48.9,74.3,58637.267588365,CHIME_Catalog1,False
FRB20180916B,29.503125800000003,65.7167542,58637.71485449,CHIME_Catalog1,True
FRB20190604D,199.9,15.7,58638.188653034005,CHIME_Catalog1,False
FRB20190604A,218.8,53.3,58638.243023695,CHIME_Catalog1,True
FRB20190604E,235.6,32.1,58638.28877139,CHIME_Catalog1,False
FRB20180916B,29.503125800000003,65.7167542,58638.716432882,CHIME_Catalog1,True
FRB20190604C,77.4,49.3,58638.845609802,CHIME_Catalog1,False
FRB20190604G,120.81,59.5,58638.966974065,CHIME_Catalog1,False
FRB20190605C,168.32,-5.19,58639.097765572995,CHIME_Catalog1,False
FRB20190605D,26.7,28.6,58639.70354210099,CHIME_Catalog1,False
FRB20180916B,29.503125800000003,65.7167542,58639.70561256901,CHIME_Catalog1,True
FRB20180916B,29.503125800000003,65.7167542,58639.710079485,CHIME_Catalog1,True
FRB20190604A,218.8,53.3,58640.232309365994,CHIME_Catalog1,True
FRB20190606B,108.8,86.9,58640.93030419,CHIME_Catalog1,False
FRB20190607A,26.23,23.66,58641.694128144,CHIME_Catalog1,False
FRB20190607B,42.0,49.6,58641.737474894006,CHIME_Catalog1,False
FRB20190608A,359.2,19.2,58642.620280933,CHIME_Catalog1,False
FRB20190609A,345.3,87.9,58643.1153025701,CHIME_Catalog1,False
FRB20190609B,210.5,88.35,58643.6997816426,CHIME_Catalog1,False
FRB20190609C,73.2,24.1,58643.818858235994,CHIME_Catalog1,False
FRB20190609D,115.94,51.7,58643.939752215,CHIME_Catalog1,False
FRB20180814A,65.5,73.6,58645.786601484004,CHIME_Catalog1,True
FRB20190612A,148.2,70.4,58646.02568994,CHIME_Catalog1,False
FRB20190612B,222.2,4.3,58646.229661857,CHIME_Catalog1,False
FRB20190612C,79.12,61.0,58646.832791005996,CHIME_Catalog1,False
FRB20190613A,257.4,18.9,58647.32319346,CHIME_Catalog1,False
FRB20190613B,65.75,42.7,58647.78915864,CHIME_Catalog1,False
FRB20190614A,179.79,88.3,58648.157123478,CHIME_Catalog1,False
FRB20190614B,332.86,24.69,58648.528859335,CHIME_Catalog1,False
FRB20190614C,356.5,35.9,58648.592482649,CHIME_Catalog1,False
FRB20190616A,234.0,34.5,58650.247646701,CHIME_Catalog1,False
FRB20190617A,178.6,83.9,58651.0921248881,CHIME_Catalog1,False
FRB20190617B,56.43,1.2,58651.75348023,CHIME_Catalog1,False
FRB20190617C,134.4,35.7,58651.96779726,CHIME_Catalog1,False
FRB20190618A,321.3,25.44,58652.487644312,CHIME_Catalog1,False
FRB20190619A,165.2,68.4,58653.05320074,CHIME_Catalog1,False
FRB20190619B,231.7,82.2,58653.24015755,CHIME_Catalog1,False
FRB20190619C,38.3,36.3,58653.69903133,CHIME_Catalog1,False
FRB20190619D,114.8,41.6,58653.90962848,CHIME_Catalog1,False
FRB20180908B,188.2,74.2,58655.09819361,CHIME_Catalog1,True
FRB20190621B,193.1,55.6,58655.12005026,CHIME_Catalog1,False
FRB20190621C,206.6,5.2,58655.15951307,CHIME_Catalog1,False
FRB20190621D,270.63,78.9,58655.34370799,CHIME_Catalog1,False
FRB20190622A,299.0,85.8,58656.40714944,CHIME_Catalog1,False
FRB20190623A,270.5,24.5,58657.330921504006,CHIME_Catalog1,False
FRB20190623B,335.2,46.1,58657.511784062,CHIME_Catalog1,False
FRB20190623C,192.3,86.0,58657.630607907995,CHIME_Catalog1,False
FRB20190624A,168.3,69.78,58658.048373617,CHIME_Catalog1,False
FRB20190624B,304.65,73.6,58658.924380108496,CHIME_Catalog1,False
FRB20190625A,227.9,32.9,58659.21025848,CHIME_Catalog1,False
FRB20180814A,65.5,73.6,58659.738735537,CHIME_Catalog1,True
FRB20190625C,73.2,11.1,58659.7753221697,CHIME_Catalog1,False
FRB20190625D,115.02,4.87,58659.893952356106,CHIME_Catalog1,False
FRB20190627A,195.9,0.8,58661.115827027,CHIME_Catalog1,False
FRB20190627B,256.4,40.8,58661.282239019696,CHIME_Catalog1,False
FRB20190627C,267.88,71.6,58661.3078941547,CHIME_Catalog1,False
FRB20190627D,295.3,43.8,58661.390181553,CHIME_Catalog1,False
FRB20190628A,199.1,51.8,58662.119326322005,CHIME_Catalog1,False
FRB20190628B,248.5,80.14,58662.247808198,CHIME_Catalog1,False
FRB20190628C,11.5,48.59,58662.59897690001,CHIME_Catalog1,False
FRB20190629A,6.3,12.7,58663.57903458,CHIME_Catalog1,False
FRB20190630B,328.2,43.0,58664.471721463,CHIME_Catalog1,False
FRB20190117A,331.7,17.4,58664.482458865,CHIME_Catalog1,True
FRB20190630C,68.4,80.95,58664.743219439006,CHIME_Catalog1,False
FRB20190630D,143.4,8.9,58664.958263749,CHIME_Catalog1,False
FRB20190701A,277.5,59.0,58665.327921525,CHIME_Catalog1,False
FRB20190701B,302.9,80.2,58665.410225064006,CHIME_Catalog1,False
FRB20190701C,96.4,81.6,58665.817533242,CHIME_Catalog1,False
FRB20190701D,112.1,66.7,58665.870924735995,CHIME_Catalog1,False
FRB20190701E,138.6,61.71,58665.938930191,CHIME_Catalog1,False
FRB190907.J08+46,122.24999999999999,46.266666666666666,58733.71022350695,CHIME_repeaters,True
FRB190907.J08+46,122.24999999999999,46.266666666666666,58741.68584324421,CHIME_repeaters,True
FRB190907.J08+46,122.24999999999999,46.266666666666666,58751.66257451389,CHIME_repeaters,True
FRB190907.J08+46,122.24999999999999,46.266666666666666,58915.21377341315,CHIME_repeaters,True
FRB190907.J08+46,122.24999999999999,46.266666666666666,59059.82090013907,CHIME_repeaters,True
FRB20180814A,65.49999999999999,73.66666666666667,58712.61108579415,CHIME_repeaters,True
FRB20180814A,65.49999999999999,73.66666666666667,58755.49900462963,CHIME_repeaters,True
FRB20180814A,65.49999999999999,73.66666666666667,58785.40415133902,CHIME_repeaters,True
FRB20180814A,65.49999999999999,73.66666666666667,58794.891054953565,CHIME_repeaters,True
FRB20180814A,65.49999999999999,73.66666666666667,58798.37170723019,CHIME_repeaters,True
FRB20180814A,65.49999999999999,73.66666666666667,58903.07493439976,CHIME_repeaters,True
FRB20180814A,65.49999999999999,73.66666666666667,58910.07796813244,CHIME_repeaters,True
FRB20180814A,65.49999999999999,73.66666666666667,59095.55594101522,CHIME_repeaters,True
FRB20180908B,187.99999999999997,74.2,58666.0821143309,CHIME_repeaters,True
FRB20180908B,187.99999999999997,74.2,58682.04953768518,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58704.53529240891,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58705.53453145176,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58720.4919865842,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58786.31524300551,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58835.17323650127,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58835.17323650127,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58836.1719771064,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58852.1362836522,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58868.07585727564,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58882.04680555371,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58898.99556707247,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58899.00705917415,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58900.00681267457,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58932.899927301594,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58962.818799763816,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58963.82877942889,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58981.77662314384,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58982.771574675935,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,59013.69287136082,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,59014.68532524314,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,59032.64285118906,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,59062.560779710984,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,59095.465653888474,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,59096.452813008116,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,59111.40643038524,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,59176.24447361031,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,59225.10427865081,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,59241.06071433182,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,59244.04399624613,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,59245.05832677345,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58720.49447931875,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58720.49565805656,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58786.320749485865,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58836.174516808474,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58852.13773217985,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58883.018689870165,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58883.0399499306,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58883.04155465239,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58883.04405303031,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,58883.05371959034,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,59047.581808927695,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,59047.58763726263,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,59243.04936684171,CHIME_repeaters,True
FRB20180916B,29.5,65.73333333333333,59243.059205160615,CHIME_repeaters,True
FRB20181030B,163.5,73.73333333333333,58870.43093257522,CHIME_repeaters,True
FRB20181030B,163.5,73.73333333333333,58870.435421791226,CHIME_repeaters,True
FRB20181030B,163.5,73.73333333333333,58870.436346030845,CHIME_repeaters,True
FRB20181030B,163.5,73.73333333333333,58870.92327395976,CHIME_repeaters,True
FRB20181030B,163.5,73.73333333333333,58870.9235231786,CHIME_repeaters,True
FRB20181030B,163.5,73.73333333333333,58870.932191953,CHIME_repeaters,True
FRB20181030B,163.5,73.73333333333333,58870.93287425558,CHIME_repeaters,True
FRB20181119A,190.49999999999997,65.13333333333334,58752.84686050572,CHIME_repeaters,True
FRB20181119A,190.49999999999997,65.13333333333334,58819.65589499419,CHIME_repeaters,True
FRB20181119A,190.49999999999997,65.13333333333334,58822.655730391874,CHIME_repeaters,True
FRB20181119A,190.49999999999997,65.13333333333334,59021.1104446458,CHIME_repeaters,True
FRB20181119A,190.49999999999997,65.13333333333334,59187.65926220693,CHIME_repeaters,True
FRB20181128A,74.0,63.38333333333333,58815.352566435184,CHIME_repeaters,True
FRB20190117A,331.74999999999994,17.383333333333333,58705.369722916665,CHIME_repeaters,True
FRB20190117A,331.74999999999994,17.383333333333333,58710.35678934838,CHIME_repeaters,True
FRB20190117A,331.74999999999994,17.383333333333333,58719.3325912037,CHIME_repeaters,True
FRB20190117A,331.74999999999994,17.383333333333333,58840.00494363727,CHIME_repeaters,True
FRB20190208A,283.75,46.96666666666667,58872.779840937175,CHIME_repeaters,True
FRB20190208A,283.75,46.96666666666667,58922.640755483175,CHIME_repeaters,True
FRB20190208A,283.75,46.96666666666667,58961.53207686245,CHIME_repeaters,True
FRB20190208A,283.75,46.96666666666667,58982.47538454189,CHIME_repeaters,True
FRB20190208A,283.75,46.96666666666667,59248.74874048936,CHIME_repeaters,True
FRB20190212A,275.99999999999994,81.43333333333334,58774.77330214885,CHIME_repeaters,True
FRB20190212A,275.99999999999994,81.43333333333334,58834.36036873522,CHIME_repeaters,True
FRB20190212A,275.99999999999994,81.43333333333334,58837.35948833416,CHIME_repeaters,True
FRB20190212A,275.99999999999994,81.43333333333334,59054.282388517386,CHIME_repeaters,True
FRB20190212A,275.99999999999994,81.43333333333334,59055.235369520764,CHIME_repeaters,True
FRB20190303A,208.24999999999997,48.25,58666.135182439815,CHIME_repeaters,True
FRB20190303A,208.24999999999997,48.25,58769.85516522587,CHIME_repeaters,True
FRB20190303A,208.24999999999997,48.25,58776.82558893146,CHIME_repeaters,True
FRB20190303A,208.24999999999997,48.25,58785.808406332086,CHIME_repeaters,True
FRB20190303A,208.24999999999997,48.25,58797.77293428942,CHIME_repeaters,True
FRB20190303A,208.24999999999997,48.25,58800.758652504526,CHIME_repeaters,True
FRB20190303A,208.24999999999997,48.25,58803.75684240249,CHIME_repeaters,True
FRB20190303A,208.24999999999997,48.25,58804.76286423926,CHIME_repeaters,True
FRB20190303A,208.24999999999997,48.25,58832.676196572385,CHIME_repeaters,True
FRB20190303A,208.24999999999997,48.25,58848.63737868936,CHIME_repeaters,True
FRB20190303A,208.24999999999997,48.25,58860.60178376669,CHIME_repeaters,True
FRB20190303A,208.24999999999997,48.25,59013.18791975759,CHIME_repeaters,True
FRB20190303A,208.24999999999997,48.25,59022.161024591056,CHIME_repeaters,True
FRB20190303A,208.24999999999997,48.25,59101.93754152479,CHIME_repeaters,True
FRB20190303A,208.24999999999997,48.25,59254.52322667603,CHIME_repeaters,True
FRB20190303A,208.24999999999997,48.25,59254.50325831191,CHIME_repeaters,True
FRB20190417A,294.74999999999994,59.4,58701.27557493056,CHIME_repeaters,True
FRB20190417A,294.74999999999994,59.4,58755.134905625,CHIME_repeaters,True
FRB20190417A,294.74999999999994,59.4,58872.808720467845,CHIME_repeaters,True
FRB20190417A,294.74999999999994,59.4,59056.30674094405,CHIME_repeaters,True
FRB121102,83.0375,33.08694444444445,56233.28284,FRB121102,True
FRB121102,83.0375,33.08694444444445,57159.7376,FRB121102,True
FRB121102,83.0375,33.08694444444445,57159.74422000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57175.69314,FRB121102,True
